,body,single_q,double_q,dashes,braces,spaces,badwords_count,Cluster
289,"{""referrer"":""https://timesofindia.indiatimes.com/technology/tech-news/zepto-is-not-an-amazon-or-walmart-but-an-indian-company-with-zepto-ceo-aadit-palicha/articleshow/115540600.cms"",""pageReferrer"":""https://www.google.com/"",""pageTitle"":""Zepto CEO Aadit Palicha: Zepto is not an “Amazon or Walmart” but an Indian company with ... - Times of India"",""pageDescription"":""TECH NEWS : Zepto, India's fastest-growing quick-commerce startup, has secured $350 million from domestic investors. CEO Aadit Palicha aims to transition Zepto in"",""networkBandwidth"":""10"",""timeToFirstByte"":""9290"",""data"":[{""sizes"":[""300x250"",""250x250""],""bidId"":""580ce0a9fdc21cf"",""bidderRequestId"":""5755110622d55d2"",""placementId"":182808,""pageId"":167940,""adUnitCode"":""div-gpt-ad-1533900544881-f4e49dbf-371a-46f0-aa22-a1e5fba8d406-115540600-1"",""transactionId"":""79fbf211-dcae-48ab-819f-dcbe912aedac"",""gpid"":""/7176/TOI/TOI_Tech/TOI_Tech_MTF_300""}],""deviceWidth"":1600,""deviceHeight"":900,""devicePixelRatio"":1,""screenOrientation"":""landscape-primary"",""historyLength"":4,""viewportHeight"":765,""viewportWidth"":1583,""hardwareConcurrency"":4,""deviceMemory"":8,""hb_version"":""9.11.0"",""publisherFirstPartyViewerId"":""9b105281-63da-4fc4-a467-f85f19e64465"",""userAgentClientHints"":{""source"":1,""platform"":{""brand"":""Windows""},""browsers"":[{""brand"":""Not?A_Brand"",""version"":[""99""]},{""brand"":""Chromium"",""version"":[""130""]}],""mobile"":0}}",1.0,114.0,0.0,0.0,42.0,0.0,Cluster 0
290,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
291,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
292,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
293,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
294,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
295,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
296,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
297,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
298,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
299,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
300,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
301,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
302,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
303,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
304,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
305,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
306,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
307,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
308,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
309,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
310,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
311,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
312,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
313,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
314,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
315,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
316,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
317,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
318,"[[1,null,null,null,null,null,null,null,null,null,[null,null,null,null,null,null,""TE_20241120"",null,[[[""Not?A_Brand"",""99""],[""Chromium"",""130""]],0,""Windows"","""","""","""",""""],[3,1,0,0,0]]],1871,[[""1732285589724"",null,null,null,null,null,null,""[\""\"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,\""\"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,\""en-GB\"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[3,\""te\"",\""DA643DAB-7C3C-4AB5-A121-2FBA33D6ACB9\""]]"",null,null,3,null,null,null,-19800,null,null,null,null,null,2]],""1732285589725""]",0.0,36.0,0.0,0.0,0.0,0.0,Cluster 0
319,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
320,,0.0,0.0,0.0,0.0,0.0,1.0,Cluster 0
321,,0.0,0.0,0.0,2.0,11.0,1.0,Cluster 0
322,,0.0,0.0,0.0,0.0,0.0,1.0,Cluster 0
323,,0.0,0.0,0.0,0.0,0.0,1.0,Cluster 0
324,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
325,,0.0,0.0,0.0,0.0,0.0,1.0,Cluster 0
326,,0.0,0.0,0.0,0.0,0.0,1.0,Cluster 0
327,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
328,,0.0,0.0,0.0,0.0,0.0,1.0,Cluster 0
329,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
330,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
331,,1.0,0.0,0.0,0.0,10.0,0.0,Cluster 0
332,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
333,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
334,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
335,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
336,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
337,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
338,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
339,,1.0,0.0,0.0,0.0,10.0,2.0,Cluster 0
340,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
341,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
342,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
343,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
344,,1.0,0.0,0.0,0.0,10.0,2.0,Cluster 0
345,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
346,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
347,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
348,"{""stats"": [{""incrementKey"":""REF_SELECTOR_BOOTED_FROM_UNCACHED_HTTP"",""timestamp"":1732355955144,""loggedIn"":false,""staff"":false,""bundler"":""webpack""}] }",0.0,16.0,0.0,0.0,2.0,1.0,Cluster 0
349,"{""stats"": [{""longTasks"":[{""name"":""self"",""duration"":85,""url"":""https://github.com/postmanlabs/postman-app-support/blob/support/CONTRIBUTING.md""}],""timestamp"":1732355918866,""loggedIn"":false,""staff"":false,""bundler"":""webpack""},{""incrementKey"":""REACT_RENDER"",""incrementTags"":{""appName"":""react-code-view"",""csr"":false,""error"":false,""ssr"":true,""ssrError"":false},""timestamp"":1732355922669,""loggedIn"":false,""staff"":false,""bundler"":""webpack""},{""incrementKey"":""REACT_RENDER"",""incrementTags"":{""appName"":""keyboard-shortcuts-dialog"",""csr"":true,""error"":false,""ssr"":false,""ssrError"":false},""timestamp"":1732355923651,""loggedIn"":false,""staff"":false,""bundler"":""webpack""},{""incrementKey"":""REF_SELECTOR_BOOTED_FROM_UNCACHED_HTTP"",""timestamp"":1732355943467,""loggedIn"":false,""staff"":false,""bundler"":""webpack""}] }",0.0,94.0,0.0,0.0,2.0,1.0,Cluster 0
350,"{""client_id"":""388008999.1732355899"",""events"":[{""page"":""https://github.com/postmanlabs/postman-app-support/blob/support/CONTRIBUTING.md"",""title"":""postman-app-support/CONTRIBUTING.md at support · postmanlabs/postman-app-support · GitHub"",""context"":{""user_id"":""10251060"",""user_login"":""postmanlabs"",""repository_id"":""1924147"",""repository_nwo"":""postmanlabs/postman-app-support"",""repository_public"":""true"",""repository_is_fork"":""false"",""repository_network_root_id"":""1924147"",""repository_network_root_nwo"":""postmanlabs/postman-app-support"",""referrer"":""https://github.com/postmanlabs/postman-app-support"",""request_id"":""F968:18EAF5:760D4A:88DA08:6741A74A"",""visitor_id"":""1666485962991052603"",""region_edge"":""centralindia"",""region_render"":""centralindia"",""staff"":""false"",""truncatedSloc"":""15"",""truncatedLoc"":""29"",""length"":""0"",""humanLength"":""2.73 KB""},""type"":""blob-size""}],""request_context"":{""referrer"":""https://github.com/postmanlabs/postman-app-support"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6723.70 Safari/537.36"",""screen_resolution"":""1600x900"",""browser_resolution"":""1600x765"",""browser_languages"":""en-US"",""pixel_ratio"":1,""timestamp"":1732355923176,""tz_seconds"":19800}}",0.0,120.0,0.0,2.0,18.0,0.0,Cluster 0
351,"{""client_id"":""388008999.1732355899"",""events"":[{""page"":""https://github.com/postmanlabs/postman-app-support/blob/support/CONTRIBUTING.md"",""title"":""postman-app-support/CONTRIBUTING.md at support · postmanlabs/postman-app-support · GitHub"",""context"":{""user_id"":""10251060"",""user_login"":""postmanlabs"",""repository_id"":""1924147"",""repository_nwo"":""postmanlabs/postman-app-support"",""repository_public"":""true"",""repository_is_fork"":""false"",""repository_network_root_id"":""1924147"",""repository_network_root_nwo"":""postmanlabs/postman-app-support"",""referrer"":""https://github.com/postmanlabs/postman-app-support"",""request_id"":""F968:18EAF5:760D4A:88DA08:6741A74A"",""visitor_id"":""1666485962991052603"",""region_edge"":""centralindia"",""region_render"":""centralindia"",""staff"":""false"",""react"":""true"",""reactApp"":""\""react-code-view\"""",""reactPartials"":""[\""keyboard-shortcuts-dialog\""]"",""ssr"":""true"",""controller"":""\""blob\"""",""action"":""\""show\"""",""routePattern"":""\""/:user_id/:repository/blob/*name(/*path)\"""",""cpu"":""\""md\"""",""ttfb"":""{\""name\"":\""TTFB\"",\""value\"":7733}""},""type"":""web-vital""}],""request_context"":{""referrer"":""https://github.com/postmanlabs/postman-app-support"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6723.70 Safari/537.36"",""screen_resolution"":""1600x900"",""browser_resolution"":""1600x765"",""browser_languages"":""en-US"",""pixel_ratio"":1,""timestamp"":1732355944147,""tz_seconds"":19800}}",0.0,158.0,0.0,3.0,17.0,0.0,Cluster 0
352,"{""client_id"":""388008999.1732355899"",""events"":[{""page"":""https://github.com/postmanlabs/postman-app-support/blob/support/CONTRIBUTING.md"",""title"":""postman-app-support/CONTRIBUTING.md at support · postmanlabs/postman-app-support · GitHub"",""context"":{""user_id"":""10251060"",""user_login"":""postmanlabs"",""repository_id"":""1924147"",""repository_nwo"":""postmanlabs/postman-app-support"",""repository_public"":""true"",""repository_is_fork"":""false"",""repository_network_root_id"":""1924147"",""repository_network_root_nwo"":""postmanlabs/postman-app-support"",""referrer"":""https://github.com/postmanlabs/postman-app-support"",""request_id"":""F968:18EAF5:760D4A:88DA08:6741A74A"",""visitor_id"":""1666485962991052603"",""region_edge"":""centralindia"",""region_render"":""centralindia"",""staff"":""false"",""react"":""true"",""reactApp"":""\""react-code-view\"""",""reactPartials"":""[\""keyboard-shortcuts-dialog\""]"",""ssr"":""true"",""controller"":""\""blob\"""",""action"":""\""show\"""",""routePattern"":""\""/:user_id/:repository/blob/*name(/*path)\"""",""cpu"":""\""md\"""",""inp"":""{\""name\"":\""INP\"",\""value\"":0,\""element\"":\""\""}""},""type"":""web-vital""}],""request_context"":{""referrer"":""https://github.com/postmanlabs/postman-app-support"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6723.70 Safari/537.36"",""screen_resolution"":""1600x900"",""browser_resolution"":""1600x765"",""browser_languages"":""en-US"",""pixel_ratio"":1,""timestamp"":1732355944471,""tz_seconds"":19800}}",0.0,162.0,0.0,3.0,17.0,0.0,Cluster 0
353,"{""client_id"":""388008999.1732355899"",""events"":[{""page"":""https://github.com/postmanlabs/postman-app-support/blob/support/CONTRIBUTING.md"",""title"":""postman-app-support/CONTRIBUTING.md at support · postmanlabs/postman-app-support · GitHub"",""context"":{""user_id"":""10251060"",""user_login"":""postmanlabs"",""repository_id"":""1924147"",""repository_nwo"":""postmanlabs/postman-app-support"",""repository_public"":""true"",""repository_is_fork"":""false"",""repository_network_root_id"":""1924147"",""repository_network_root_nwo"":""postmanlabs/postman-app-support"",""referrer"":""https://github.com/postmanlabs/postman-app-support"",""request_id"":""F968:18EAF5:760D4A:88DA08:6741A74A"",""visitor_id"":""1666485962991052603"",""region_edge"":""centralindia"",""region_render"":""centralindia"",""staff"":""false"",""react"":""true"",""reactApp"":""\""react-code-view\"""",""reactPartials"":""[\""keyboard-shortcuts-dialog\""]"",""ssr"":""true"",""controller"":""\""blob\"""",""action"":""\""show\"""",""routePattern"":""\""/:user_id/:repository/blob/*name(/*path)\"""",""cpu"":""\""md\"""",""inp"":""{\""name\"":\""INP\"",\""value\"":0,\""element\"":\""\""}""},""type"":""web-vital""}],""request_context"":{""referrer"":""https://github.com/postmanlabs/postman-app-support"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6723.70 Safari/537.36"",""screen_resolution"":""1600x900"",""browser_resolution"":""1600x765"",""browser_languages"":""en-US"",""pixel_ratio"":1,""timestamp"":1732355953168,""tz_seconds"":19800}}",0.0,162.0,0.0,3.0,17.0,0.0,Cluster 0
354,"{""client_id"":""388008999.1732355899"",""page_views"":[{""page"":""https://github.com/postmanlabs/postman-app-support/blob/support/CONTRIBUTING.md"",""title"":""postman-app-support/CONTRIBUTING.md at support · postmanlabs/postman-app-support · GitHub"",""context"":{""user_id"":""10251060"",""user_login"":""postmanlabs"",""repository_id"":""1924147"",""repository_nwo"":""postmanlabs/postman-app-support"",""repository_public"":""true"",""repository_is_fork"":""false"",""repository_network_root_id"":""1924147"",""repository_network_root_nwo"":""postmanlabs/postman-app-support"",""referrer"":""https://github.com/postmanlabs/postman-app-support"",""request_id"":""F968:18EAF5:760D4A:88DA08:6741A74A"",""visitor_id"":""1666485962991052603"",""region_edge"":""centralindia"",""region_render"":""centralindia"",""staff"":""false"",""react_app"":""react-code-view""}}],""request_context"":{""referrer"":""https://github.com/postmanlabs/postman-app-support"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6723.70 Safari/537.36"",""screen_resolution"":""1600x900"",""browser_resolution"":""1600x765"",""browser_languages"":""en-US"",""pixel_ratio"":1,""timestamp"":1732355923715,""tz_seconds"":19800}}",0.0,104.0,0.0,2.0,17.0,0.0,Cluster 0
355,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
356,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
357,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
358,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
359,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
360,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
361,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
362,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
363,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
364,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
365,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
366,,0.0,0.0,1.0,0.0,0.0,0.0,Cluster 0
367,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
368,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
369,,0.0,0.0,0.0,0.0,0.0,1.0,Cluster 0
370,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
371,,0.0,0.0,1.0,0.0,0.0,0.0,Cluster 0
372,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
373,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
374,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
375,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
376,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
377,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
378,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
379,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
380,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
381,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
382,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
383,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
384,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
385,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
386,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
387,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
388,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
389,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
390,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
391,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
392,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
393,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
394,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
395,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
396,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
397,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
398,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
399,,0.0,0.0,0.0,0.0,0.0,2.0,Cluster 0
400,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
401,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
402,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
403,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
404,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
405,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
406,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
407,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
408,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
409,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
410,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
411,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
412,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
413,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
414,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
415,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
416,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
417,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
418,,0.0,0.0,0.0,0.0,0.0,1.0,Cluster 0
419,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
420,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
421,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
422,,0.0,0.0,0.0,0.0,0.0,1.0,Cluster 0
423,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
424,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
425,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
426,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
427,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
428,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
429,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
430,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
431,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
432,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
433,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
434,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
435,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
436,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
437,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
438,,0.0,0.0,0.0,0.0,0.0,0.0,Cluster 0
439,"[[1,null,null,null,null,null,null,null,null,null,[null,null,null,null,""en-IN"",null,null,null,[[[""Not?A_Brand"",""99""],[""Chromium"",""130""]],0,""Windows"","""","""","""",""""],[1,0,0,0,0]]],373,[[""1732355812370"",null,null,null,null,null,null,""[1,40400,1,null,\""697459774.0\"",\""yaZBZ8GgErmajuMP7rqGuAo\"",null,null,null,\""en\"",\""IND\"",0,19,34564,null,0,0,null,\""og-b6b3ac98-b034-4d2b-921f-0744b6679280\"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,0,1,null,null,0,null,[2,5,\""sl\"",10],null,null,0,0,1]"",null,null,null,null,null,null,-19800,[null,null,null,""[null,null,[3700949,3701384]]""],null,null,null,null,1]],""1732355813419"",null,null,null,null,null,null,null,null,null,null,null,null,null,[[null,[null,null,null,null,null,null,null,null,null,null,null,null,122505695]],9]]",0.0,40.0,0.0,0.0,0.0,0.0,Cluster 0
440,"[[1,null,null,null,null,null,null,null,null,null,[null,null,null,null,""en-IN"",null,null,null,[[[""Not?A_Brand"",""99""],[""Chromium"",""130""]],0,""Windows"","""","""","""",""""],[1,0,0,0,0]]],373,[[""1732355815338"",null,null,null,null,null,null,""[130,40400,1,null,\""697459774.0\"",\""yaZBZ8GgErmajuMP7rqGuAo\"",null,null,null,\""en\"",\""IND\"",0,19,37532,null,0,0,null,\""og-b6b3ac98-b034-4d2b-921f-0744b6679280\"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,0,null,[2,5,\""sl\"",10],null,null,0,0,1]"",null,null,null,null,null,null,-19800,[null,null,null,""[null,null,[3700949,3701384]]""],null,null,null,null,2],[""1732355815418"",null,null,null,null,null,null,""[98,40400,1,null,\""697459774.0\"",\""yaZBZ8GgErmajuMP7rqGuAo\"",null,null,null,\""en\"",\""IND\"",0,19,37612,null,0,0,null,\""og-b6b3ac98-b034-4d2b-921f-0744b6679280\"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,null,[\""Fa\"",\""Error: Fa\\n    at https://www.gstatic.com/og/_/js/k=og.asy.en_US.3eeyn54JYqI.2019.O/rt=j/m=_ac,_awd,ada,lldp,qads/exm=/d=1/ed=1/rs=AA2YrTsMCSvLWaI1FOp59bOj-7YXDjJMCA:280:263\"",null,null,1],null,null,null,null,null,null,null,null,null,null,null,1,null,null,0,null,[2,5,\""sl\"",10],null,null,0,0,1]"",null,null,null,null,null,null,-19800,[null,null,null,""[null,null,[3700949,3701384]]""],null,null,null,null,3]],""1732355816343"",null,null,null,null,null,null,null,null,null,null,null,null,null,[[null,[null,null,null,null,null,null,null,null,null,null,null,null,122505695]],9]]",0.0,62.0,0.0,0.0,6.0,0.0,Cluster 0
